sample_id,Phocaeicola.vulgatus,Bacteroides.stercoris,Acidaminococcus.intestini,Eubacterium.sp..CAG.38,Parabacteroides.distasonis,Roseburia.faecis,X.Eubacterium..rectale,Bacteroides.uniformis,Proteobacteria.bacterium.CAG.139,Fusicatenibacter.saccharivorans,Alistipes.putredinis,Collinsella.aerofaciens,Coprococcus.comes,Parasutterella.excrementihominis,Anaerostipes.hadrus,Anaerobutyricum.hallii,Alistipes.finegoldii,Dorea.longicatena,Bifidobacterium.longum,Clostridium.disporicum,Faecalibacterium.prausnitzii,Dialister.invisus,X.Ruminococcus..torques,Blautia.wexlerae,Blautia.obeum,Bacteroides.cellulosilyticus,Agathobaculum.butyriciproducens,Turicimonas.muris,Flavonifractor.plautii,X.Ruminococcus..lactaris,Escherichia.coli,X.Ruminococcus..gnavus,Bilophila.wadsworthia,Roseburia.inulinivorans,Eubacterium.ventriosum,Clostridium.sp..CAG.58,Eggerthella.lenta,Streptococcus.salivarius,Dorea.formicigenerans,Bacteroides.fragilis,Blautia.sp..CAG.257,Ruthenibacterium.lactatiformans,Gordonibacter.pamelaeae,Clostridium.bolteae.CAG.59,Lacrimispora.saccharolytica,Streptococcus.thermophilus,Adlercreutzia.equolifaciens,Firmicutes.bacterium.CAG.83,Enterocloster.bolteae,Collinsella.intestinalis,Prevotella.copri,Roseburia.hominis,Holdemania.filiformis,Gemmiger.formicilis,Roseburia.sp..CAG.471,Streptococcus.parasanguinis,Lawsonibacter.asaccharolyticus,Ruminococcus.bromii,Eubacterium.sp..CAG.180,Bifidobacterium.adolescentis,Ruminococcus.bicirculans,Lachnospira.eligens,Bacteroides.xylanisolvens,Parabacteroides.merdae,Oscillibacter.sp..CAG.241,Phocaeicola.dorei,Bacteroides.caccae,Bacteroides.ovatus,Coprococcus.catus,Megamonas.funiformis,Oscillibacter.sp..57_20,Holdemanella.biformis,Bacteroides.thetaiotaomicron,Odoribacter.splanchnicus,Barnesiella.intestinihominis,Sellimonas.intestinalis,Eubacterium.ramulus,Ruminococcus.callidus,Slackia.isoflavoniconvertens,Butyricimonas.synergistica,Haemophilus.parainfluenzae,Alistipes.inops,Butyricimonas.virosa,Turicibacter.sanguinis,Intestinibacter.bartlettii,X.Clostridium..spiroforme,X.Eubacterium..siraeum,Veillonella.parvula,Enterocloster.citroniae,Anaerotruncus.colihominis,Akkermansia.muciniphila,Bifidobacterium.bifidum,Methanobrevibacter.smithii,Dialister.sp..CAG.357,Lachnospira.pectinoschiza,Bacteroides.finegoldii,Alistipes.shahii,Firmicutes.bacterium.CAG.110,Roseburia.intestinalis,Parabacteroides.johnsonii,Eubacterium.sp..CAG.274,Parabacteroides.goldsteinii,Firmicutes.bacterium.CAG.94,Anaeromassilibacillus.sp..An250,Clostridium.sp..CAG.167,Phascolarctobacterium.faecium,Lactobacillus.rogosae,Firmicutes.bacterium.CAG.95,Clostridium.sp..CAG.242,Alistipes.indistinctus,X.Clostridium..leptum,Bacteroides.galacturonicus,Intestinimonas.butyriciproducens,Eisenbergiella.tayi,Ruminococcaceae.bacterium.D16,Coprococcus.eutactus,Phocaeicola.massiliensis,Bacteroides.eggerthii,Veillonella.atypica,Bacteroides.salyersiae,Enterocloster.asparagiformis,Coprobacter.fastidiosus,Veillonella.dispar,Haemophilus.sp..HMSC71H05,Phocaeicola.plebeius,Paraprevotella.xylaniphila,Bifidobacterium.pseudocatenulatum,Bacteroides.faecis,Bacteroides.nordii,Monoglobus.pectinilyticus,Roseburia.sp..CAG.309,Dielma.fastidiosa,Blautia.hydrogenotrophica,Coprobacillus.cateniformis,Enterocloster.aldenensis,Firmicutes.bacterium.CAG.145,Enterocloster.clostridioformis,X.Clostridium..symbiosum,Enorma.massiliensis,Phascolarctobacterium.succinatutens,Eubacterium.sp..CAG.251,Phocaeicola.coprocola,Tractidigestivibacter.scatoligenes,X.Clostridium..innocuum,Enterocloster.lavalensis,Klebsiella.variicola,Tyzzerella.nexilis,Desulfovibrio.piger,Bacteroides.intestinalis,Hungatella.hathewayi,Erysipelatoclostridium.ramosum,Blautia.producta,Anaerotignum.lactatifermentans,Clostridium.sp..CAG.299,Veillonella.infantium,Klebsiella.pneumoniae,Veillonella.sp..T11011.6,Eisenbergiella.massiliensis,Dorea.sp..CAG.317,disease
SAMEA104142220,0.183891016,0.000870616,0,0.019487777,0.032857919,0.079750139,0.000581353,0.050727465,0,0.008608128,0.000261706,0.001150433,0,0,0.008700708,0.000125986,0,0.002036337,0,0.008392117,0.04951577,0,0,0.001821312,0,0,0.000178892,0,0.000763203,0.003942056,0.000334557,0.00217323,0.000383941,0.012080383,0,0,0,0.000243019,0.001316353,0.014807664,0.000116759,6.66E-05,0,0,0,0,0,0.000388992,0.000284485,0,0,0.002520236,5.30E-05,0,0,0.001167819,0,0.039518717,0,0.004701788,0,0,0.007144799,0,0,0.00023028,0,0.01997146,0,0,0,0,0.028940451,0,0,0.000255102,0,0,0,0,0.00552206,0,0.001006458,0,0.000334501,0,0,0.011790355,5.49E-05,2.76E-05,0,0,0,0.014380992,0.000209667,0,0,0,0.004383268,0,0,0,3.77E-05,0.000409349,0,0.003960707,0,0,0,0.000772563,0,0,0,0.0002147,0,0,0,0,0.00386866,0,0,0,0.007822818,0.000139702,0.000152727,0,0,0,0,0,0,0,0,0,0,0.000132331,0,3.78E-05,0,0,0,8.51E-05,0,0.00013727,0,0,9.60E-05,0,0.012108849,2.14E-05,7.12E-05,0.000144408,0,0.000469187,0.002439839,0,0.001886367,0,0,0
SAMEA104142227,0.288844087,0,0,0,0.010241688,0.004944121,0.12845321,0.139412143,0,0.002233365,0,0.00104247,0.004930496,0,0.003284735,0.003386931,0,0.000786542,0.00023489,0,0.062145558,0.000100462,0,0.000781672,0.00308602,0.082536767,0.006416192,0,0.00060637,0,0.000267407,0.000192339,0.000349272,0.007082792,0,0,2.00E-05,0.001043428,0.001982833,0.000320616,5.90E-05,3.76E-05,2.69E-06,0,0,0,0,0.002204299,0.000562328,0,0,0,0.000333367,0,0,1.64E-05,0,0,0,0,0.004004726,0.041046508,0.023671327,0,0,0,0,0,0.00175003,0.000197686,0,0,0.01548165,0,0,0,0.001003809,0,0,0,0.002736486,0,0,0,0,0,0,0.000831032,0.000204913,0,0,0,0,0,0.012128623,0,0,0,0.005087164,0,0,0,0,0,0,0,0,0,0,0,0,0.000151408,0,0,0,0,0,0,3.32E-05,0,0,0,0.000180915,0,0.126296971,0,0.000246256,0,1.17E-05,0,0,0,0,0.000242543,4.75E-06,0,0.000165724,0,0,0,0,0,0,0.000248188,0.00021505,0,7.41E-05,0,0,0.000533469,0,2.30E-05,0,0.002026806,0.00066803,0,8.11E-06,0,0,0
SAMEA104142229,0.360311584,0.00044584,0,3.76E-05,0.013780252,0,0.175897029,0.027677628,0.003255551,0.007789275,0.112821714,0,0,0.000501456,0,0.003001817,0.013310672,0.009791861,0.00464692,1.03E-05,0.047825198,0.025500399,0,0.003743669,0.001379106,0.009625452,0.001277853,0.000205431,0.001821635,0.016324438,0.005766971,0.002988774,0,6.74E-05,0,0,0.000322202,0.000502073,0.003880825,0.000513503,0,0.002500437,5.24E-05,0.00045474,0,0,0,0.002275108,0.000412181,0,0,0,0,0,0,0.000404053,0.000956933,0.000260592,0,0.005982977,0,0.005772062,0.049652981,0,0.000102984,0.000937647,0.024036495,0.000228424,0,0,0.001995271,0,0.016702796,0.008904251,0,0,0.000934922,0,0,0,0.000381967,0,0,2.28E-05,0.0001845,0.000550566,0,0.000317764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000841768,0.00134107,0.002820124,0,0,0,0,0,0,6.71E-05,0.000256913,0,0,0.001630771,0,0,0.000144859,0,0.003601463,0,0.000349858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529515,0,0,0,0,0.000643447,0.000435886,0.000636702,0,0,0.00173871,0.000162182,0,0,0,0,0
SAMEA104142230,0.259436612,0,0,0,0.012991187,0.017419868,0.05206394,0.076193324,0,0.007021633,0.084985189,0.001926653,0.003494015,0,0.002753074,0.000324068,0.010243773,0.000943038,0.000438309,0,0.054209827,0,0.003922497,0.000734256,0.000883201,0.000153297,0.000643832,0,0.000600779,0,0.008335222,0.000853531,0.000331168,0.013297845,0.000217673,0.001469199,5.49E-05,0.000289621,0.000625252,0.019880848,0,0.00057447,0,0,0,0,0.000133536,0.000566189,0.000141655,0,0,0.00050348,0.000209113,5.67E-06,6.29E-06,0.000431861,0.000245146,0.000467544,0,0,0,0.00984992,0.013544002,4.48E-05,0.003915272,0.079585859,0.024746209,0.004198459,0.00116798,0,0.003632927,0.000109035,0.015800458,0.00995555,0.004914535,0,0.001378469,0,0,0.000344648,0.000924564,0,0.000768066,0.000318834,0.000322329,0.000276684,0.010213567,0.000195233,0.000117301,2.80E-05,0.052883079,0,0.000623628,0,0.040723383,0,0.000361731,0,0.012404814,0.005449261,0.002312958,0.000727757,0,0,0,0.004057074,7.31E-05,1.66E-05,0.000453421,0.000156965,8.69E-05,0.000110206,0.000377316,0.000201773,1.84E-05,0,2.45E-05,0.013382479,1.98E-05,0,0,0.000378095,7.63E-05,0,0.000139546,0,7.68E-05,0,0.000527909,3.01E-05,0,1.80E-05,0,0.00109195,1.19E-05,0,0,8.40E-05,0,0,0,0,0,1.67E-05,2.03E-05,0.000928661,0.001356745,0.000689474,0.000496158,0,0.000104968,0,0,0.000874722,0,0.003166616,0,1.88E-05,0,0
SAMEA104142231,0.086206151,0,0,3.25E-05,0.032853924,0.031576157,0.073302142,0.060424948,0.000306164,0.009118765,0.102298418,0.006100171,0.00213009,0.006418566,0.005401274,0.005508663,0.03182606,0.003474116,0,0,0.046944255,7.81E-05,0.004308394,0.001980704,0.00762983,0.007915974,0.001473072,0.000316704,0.002195186,0,0.010459777,0,0.000403487,0.00233619,0,0.000527743,3.55E-05,0.000100528,0.001072014,0.0001285,0,0.004364115,0.000139698,1.50E-05,0,0,0.000402799,0.00279432,0.000624206,5.54E-05,0,0.005516414,0.001447689,0.000332462,0,7.63E-05,0.000652194,0.0410538,0.000229159,0,0.013537003,0.008978571,0.005176413,0,0.005297713,0.037828119,0.062259635,0.021003968,0.00108289,0.000454551,0.024056481,9.80E-05,0.000162844,0.013144063,0.017136625,0,0.0006331,0.000173681,0,0.002905193,0,0,0.001136721,0,0.000217667,0.00022233,0.000361237,0,0.000153548,0.001052456,0.003091432,0,0,0.005382885,0.016110193,0.000163179,0.003784458,0.002194777,5.84E-05,0.003266164,0.00259449,0.005346231,0,0.000261681,0,0.00497486,0.002040193,0,0.001957053,0.00311428,0.000595058,0.00022351,0.003763581,0.000382923,4.72E-05,0,0.013515139,0,0,0,0.000245593,0.00124441,0,0,0.015946147,0,0.023240271,0,0.000246684,0,0,0.000190685,0.000407989,0.000491765,0,0.001057054,0,0.000422173,5.93E-05,0,0,0,0,0.000233332,0,0,0,0.000777929,0.000782515,0.000396342,0,0,0,0.000554057,0,0.00010758,0,0.000557725,0,0
SAMEA104142233,0.156369143,0.029897897,0,0.001283151,0.018050852,0.041381716,0.044609199,0.116129452,0.004428278,0.005293287,0.02618981,0.004947539,0.001701991,0.000707695,0.004398696,0.00174975,0.008120267,0.000388849,0.006570559,0,0.077223257,0,0,0.001115607,0.001567872,6.99E-05,0.000973265,5.08E-05,0.002863587,0.002647962,0.002689017,0.000367476,6.86E-06,0.000778418,0,0,3.25E-05,0.000548283,0.000314794,0,0,0.000736229,0,0.000274964,5.94E-05,0,0.000111373,0.002379561,0.000612043,3.47E-05,0,0.000213424,0.000230629,0.001317765,0,0.000491802,0.000784979,0.034616918,0.04399421,0.008249688,0.000660064,0.018335919,0.009589303,0.018011467,0.001253484,8.45E-05,0.030467818,0.005873054,0,0,0.002640359,0,0.002816486,0.008623093,0,0.00019144,0,0,0,0,0.000287297,0,0,0.00067528,0.000667603,9.23E-05,0.000627071,3.78E-05,7.42E-05,0.000377124,0,0,0,9.10E-05,0.000135462,0,0.005361111,0,0.00215271,0,0.000206004,8.25E-05,0,0.000953868,0,0.000147871,0,0,0.000406613,0.000812619,0.000393979,0,0.001760463,0.000592141,0.000387191,0,0.009722469,0.059949895,6.38E-05,0,0,0,0,0,0.098306189,0,0.019826364,0,0.000657216,0,0,0,0,0,2.80E-05,0,0,1.01E-05,0,0,0,0,0.000304291,0.000144733,0.001723975,0,0,0.000959718,0.004156055,0.000543624,0.000641027,1.81E-05,0,0.000237609,0,0,0,0.002364337,0,0
SAMEA104142235,0.000174606,0.008977695,0,0,0.004834905,0.033635006,0.000195407,0.284493882,0,0.013847435,0,0,0.001929966,0,0.003750075,0.00029452,0,0.001180433,0.017636146,0.000213041,0.103268182,0,0.002916493,6.31E-05,0.000265859,0.081560742,0.000176453,0,0.001771121,0,1.97E-05,0,0.000186295,0.001079845,0.000437576,3.06E-05,3.52E-05,0.000523927,0.000427375,0.000151262,0,0.000229241,1.40E-05,0,0,0,0,0,9.98E-05,0,0,0,0.00031878,1.01E-05,0,0.000111209,0,0.063765537,0,0,0.00179296,0,0.012895698,0.042170134,0,0.155611586,0,0.006233888,0.000635846,0.000591844,0.001519381,0,0.002928976,0,0,0,0,0,0,0,0.000206918,0,0.004443851,0,0.000101243,0,0,0.000138576,0.000135574,0.000635013,0.001142779,0,0,0.011862863,0,0,0.008684241,0,0.001723846,0,0,0,0,0,0,0.000515487,0,0.001884087,0,0,6.20E-05,0,0.000100138,0.000195656,0,0,0,0,0,0.007029144,0.00041346,0,0,5.82E-05,0.059835563,0,0.010075258,0,7.39E-05,0,0,0,0,2.83E-05,0.00020612,0,0,0.000459934,0.000103627,0,0,0.003963648,3.44E-05,9.80E-06,7.19E-06,0,0,0,0,0.000549978,3.50E-05,0,0,0,7.85E-06,0,0,4.92E-05,0,0
SAMEA104142236,0.060972281,0.023859441,0,0.000168643,0.002894891,0.000274773,0.001028014,0.090224163,0.000335554,0.00651885,0.083846468,4.16E-05,0.000515493,0.007926978,0.014048167,0.000533236,0.005771696,0.00358581,0.011843962,0,0.033063893,0,0,0.000249378,0.000390607,0.000468055,0,0.000310353,0.000908154,0,0.020640283,0.002020547,0.001397732,0.000224116,0.001030634,0.00228643,0.001413679,0.001469923,0.000230582,0.008053166,0.010454762,0.007571078,0.000950076,0.000277705,0,0,0.000859909,0.000185682,0.001029567,0,0.055686809,0.000347971,0.000404846,0,0,0.001423095,0.001063741,0.088536114,0.119324846,0,0.002862553,0.00198264,0.001629965,0,0.022885297,0.039613154,0.020902405,0.000530058,0.002325737,0,0.001941637,0,0.005985564,0.002679233,0.014258683,0,0.000187003,2.41E-05,0,0.001131509,0.000202482,0,0.000543202,0,0.001976962,0,0,8.07E-05,0.000201118,0.000599288,0,0,0,0,0,0.009598395,0.009633663,0,0.002711085,0,0,0.003124288,0,0.000384542,0,0,0,0.001116857,0.007637957,0.016540183,0.000373664,0,0.00068697,0.000148855,0,0,0.000972536,0,0,0,0.000516675,0,0,0,0.000236303,0,0.013709962,0,8.01E-05,0,0,0,2.33E-05,0,0.000139376,0.008387846,0,0.000306708,0,0.015812751,0.063361513,0,0,0.000638664,0.000103908,0.000298855,0,0,0.000968049,0.000467855,0.000630869,0,0,0,0,0.000683778,0,0.003130765,0,0
SAMEA104142238,0.075374492,0.002051172,0,0,0.044563812,0,0.000559881,0.121733505,0,0.0001415,0.04203435,0.000541928,0,0,0,0,0,0,0.00012715,0,0.021115468,0,0.000108805,1.57E-05,0,0,0.000167485,0,0,0,0.001035685,0.009690511,0,0.000206541,0,0,0.002434688,0.021006928,0,0.001959369,0,0.000124337,0.00088413,0,0,0,0,0,0,2.88E-05,0,0,0,0.000118977,0,0.014848204,0,0.000719989,0.000257408,0.000209051,0,6.50E-05,0,0.000567079,2.33E-05,0,0.000753156,0.000183615,0,0.00014504,0,0,0.370408578,0,0.000369668,0.002440482,0,0,0,0,0,0,3.71E-05,0,0.001977547,0.00908399,0,0,0,0.002341592,0.000810696,0,9.62E-05,0,0,0.169077172,2.70E-05,0,0,0.0013814,0,0.009703706,0,0,0,8.73E-05,0,0,0.000948376,8.79E-05,0,0,0,0,0,0,0,0.003704564,0,0,0,0,0.0001271,0,0,0,0,0,0,0,0,0,0,8.34E-06,0,0,0,0,7.99E-05,0,0.000119441,0,0,0.037585486,0,0,0,0.000437891,0.000128324,0,1.19E-05,0,0,0,0,7.85E-05,0,4.67E-05,0,1
SAMEA104142240,0.724401311,0,0,0,0,0.041757996,0,0.000359841,0.001546358,0,0,0,0,0.03699638,0.005877831,0,0,0,0.000660469,0,0.006835365,0,0,0.000312512,0,0,0,0.000491475,0.014667932,0,0.009426475,0.007736918,0,7.57E-05,0,0,0.001075355,0.001853753,0,0.016945378,0,0.026999633,0.000331985,0,0,0,0,0.000592544,0.00263715,0,0,0,0,0,0,0.001525278,0,0.024574311,0,0,0.002891068,0,0,0,0,0,0.000527099,0,0,0,0,0,0,0,0,4.82E-05,0,0,0,0,0,0,0,0,0.000422637,0.001297227,0.00031474,0.009864473,0.000253146,0.000785024,3.47E-05,0.00143245,0,0,0,0,0,0,0,0,0.000388379,0,0,0,0,0,0,0,0,0,0,0,0.000104034,0,0,0,0,0,0,0,0.000742451,0,0,0,0,0,0.0004407,0,0,0.002643169,0,0,0,0.000350933,0.000434685,0,0.01615165,0.005824033,0,0,0,0,0,0.000456484,2.03E-05,3.22E-05,0.000102687,0,0,0.003897133,0.002199562,0.00038997,0,0,0,0.000177638,0,0,0,1
SAMEA104142253,0,0,0,0,0.001290663,0.000810053,0.112797126,0.030033071,0,0.023933064,0,0,0.0172123,0,0.042380075,0.039923661,0,0.021002869,0.018392807,0,0.083903145,0,0.041682499,0.045559211,0.034135081,0,0.009939802,0,0.000240963,0,0.012287325,0.054086473,0,0.004191868,0.000128467,0,0.010616408,0.008762856,0.01911306,0,0.000325638,0.061346054,0.003346104,0,0,0,0,0.000368349,0,0,0,0,0,0,0,0.002442657,0,0,0.004407984,0,0.001597611,0.001463581,0,0,0,0.024642952,0,0.005801319,0,0,0,0,0.001599392,0,0,0,0,0.000167573,0,0,0,0,0,0,3.95E-05,0,0,0,0,0,3.57E-05,0,0,0,0.008017009,0,0,0,0.003323153,0,0,0,0,0.000137153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077363166,0,0,0.001990111,0,0,0.003052214,0,0,0,0.001476035,0.000421666,0,0,0,0,0,0.001620231,0.00191925,1
SAMEA104142254,0.000544126,0.03583316,0,0,0.003125036,4.82E-05,0,0.006193301,0,0,0.001044339,1.00E-04,1.09E-05,0,0.002388018,0,0,0,0.004282656,0,0.00287131,0,0.000125098,7.87E-05,0,0.026943022,0.000360589,0,0.014039623,0,0.050955504,0.006616999,0,0.000381027,0,0,2.40E-05,5.81E-06,2.09E-05,0.000316887,0,0.051235069,0.000631124,0.002621228,0,0,0,0,0.015805141,8.63E-05,0.010743644,0,0,0,0,0,0,0.000714494,8.73E-05,0,0,9.20E-05,0.005882144,0,0,0.396665587,0.000762457,0,0,7.16E-06,0,2.14E-05,0.004496119,0,0,0,0,0,0,0,7.26E-05,0,0,0,0,0.001628277,0,0,0.000499169,0.000297983,0.289085974,0,0,0,0.000330413,0,0.001413333,0,0,0,0,0,0,0,0,0.004522487,0,0,0,0,0,0,0,0,0,0,4.65E-05,0.001017528,0,0,0,0,0,0,0.000156137,0,0.00010775,0,0,0,0,0,0,0.004162577,0.000799893,0,0,0.003813633,0.0021445,0.000284528,0.00020147,0.000120596,0,0.001929535,0.000614111,0,0.00080748,0,0,0.012882087,0.000800331,0,0.005171377,0,0,0.000121725,0,0.002315855,0,1
SAMEA104142259,0,0,0,0,0.003876653,0,0,0.005507987,0,0.015525071,0.013750782,0.016667382,0,0,0,0.006364637,0,0,0.005330596,0,0,0,0,0.001800113,0.207586698,0,0,0,0.001033184,0,0.016419915,0.018666695,0,0,0,0,0,0.007860619,0,0.015716998,0.003100805,0.024579617,0,0.000926018,0,0,0.013970603,0.00026506,0.03554087,7.74E-05,0,0,0,0,0,0,0,0.218246086,0,0.000147054,0,0,0,0,0,0,0,0.000751473,0,0,0,0,0,0,0.00131124,0,0.001634908,0,0,0,0,0,0,0,0.004523535,0.004435839,0,0.001918684,0.001157284,0,0.006721618,0,0,0,0.011817616,0,0.000253236,0,0,0,0,0,0,0,0,0.000247403,0.000129424,0,0,0,0,0,0.000797066,0,0,0,0,0,0,0.002595288,5.82E-05,0,0.000723942,0,0.011390488,0,0,0,0,0,0,0,0,0,0.00064958,0,0,0.00642636,0.000460115,0,0,0,0,6.63E-05,0.002914741,0.002044137,0,0,0,0.002310023,0.034798666,0.001367172,0,0,0.000229241,0.008750798,0.000221727,0,0.007375353,1
SAMEA104142265,0.015916911,0.051933024,0,0,0.007678984,0.000479001,0.001879371,0.022303796,0,0.001232066,0.064127501,0.00011,0.001375713,0,0.000206938,8.57E-05,0.003581403,0.000663482,3.25E-05,0,0.091331526,0,1.60E-05,0.000225461,0.001371217,0,0.000622797,0,0.000837835,0,0.079609784,0.002124736,0.000207088,0.009892265,0.000825509,0,0.000175554,9.73E-05,0.00040673,2.14E-05,0,0.000752421,9.83E-05,4.32E-05,0,0,0.000425829,0.001193952,0.000142505,0,0.002342545,0,0.000355996,0.00092544,0,0.000192057,0.000117066,0.01992666,0.002749622,0.000116751,0,0.000224333,0.005097741,0.010741758,0.001671423,0.117312868,0.037333825,0.013266513,0.001535683,0,0.00090056,0,0.009832972,0.006176445,0,0,0.00025023,0,0,0,0,0,0.001224073,0,0,0,0,1.19E-05,0.00036193,0.000217065,0.000345353,0,0,0,0.008723655,0.024698192,0.002677721,0,0.000184773,0,0,0,0,0,0,0.001129298,0.000122541,0,3.66E-05,0.000280117,0,0,0,0.001067383,0,0,0.011198955,0.195385869,0,0,0.000113025,0,0,0,0.016967371,0.012065162,0,0.008933621,0.002254041,0,0,0.0003026,0,0,0,0.000561505,0,0.001139179,0,0,0.017168642,0.03749456,0,9.87E-06,3.06E-05,0.004137431,0.000311057,0,0.00150518,0.000408376,0.000233824,0,0,0.000637753,0,0.015439844,0,0.00031338,0.000341181,1
SAMEA104142271,0.004466733,0,0,5.64E-05,0.007522068,0,0.000363636,0.001111546,0.000574467,0,0,0.000315667,0,0,6.28E-05,0,0,0,8.45E-05,0,0.003722689,0,0,0,0,0,0,4.98E-05,0.001576525,0,0.014995678,0.016280903,1.66E-05,0,0,0,0.001396269,0.000173065,0,0.003567406,0,9.57E-05,0.000452297,7.89E-05,0,0,0,0,0.003853763,0,0,0,0,0,0,0.000536932,0,0.001601497,0,0,0,0.000877041,0.002396901,0.011143206,0,0.001705204,0.001531813,0,0,0,0,0,0.004306986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315398,0.044614838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010268408,0,0,0,0,0,0.004931923,0,0.103352681,2.29E-05,0,0,0,0.000290142,0,0,0,8.24E-05,0.681586454,0,0,0,1
SAMEA104142272,0.243803183,0.001055634,0,0.000690386,0.001520925,0.015340283,0.011337295,0.005462871,0,0.006134727,0.047305531,0.007629632,0.001251411,0.00060868,0,0.000377348,4.29E-05,0.000283854,0.001025706,0,0.080118092,0.000125447,0.023056117,0.000259949,0.003106993,0.00107642,0.000469575,1.09E-05,0.001081692,0.001032427,0.024203058,2.11E-05,1.18E-05,0.000142094,0.00066532,0.001585169,4.16E-05,0.019355857,0.001485546,0,0,0.000890056,5.11E-06,0,0,0,0.000286638,0.000411738,0.000122111,2.10E-05,0.021212271,0.010923379,0.000221747,0.000333017,0,0.002588577,0,0.027247863,0.097335686,0,0,0.003856917,0.000534437,0.025292048,0.022200354,0,0.025519475,0.010196475,0.000578565,0,0.019073867,0.025484663,0.000681899,0.00631857,0,0,3.38E-05,0.000252633,9.27E-05,0,0.000460249,0,0.000383866,0,0.00020003,0,0.000134784,4.08E-05,4.51E-06,0.000404705,0.00078271,0,0.006326755,0,0,0.000908277,0.001961471,0.00066156,0,0,0,0.000430802,0,0,0,0,0,6.26E-05,5.87E-05,0.000284637,0,0,0.001920161,2.42E-05,0,0,0,0.000655293,0.000804855,0,0,0.000947755,0.001179534,0,0.012144978,0,0,0,8.97E-05,0,0,0,0,0,9.41E-06,0,0,0,8.10E-06,0.017331907,0,0,0,0.000245407,0.000129916,0.009614492,0,0,0.000733591,3.15E-05,0,0,0,0,0.000254508,0.060378217,0.00058646,0.000801947,0,1
SAMEA104142274,0.052065349,0.001099821,0,0,0.00174298,0.000654198,0.004879627,0.003641977,7.28E-05,0.000206165,0.00284952,0.001358567,1.50E-05,0,0.000156165,4.68E-05,0.007089373,8.85E-05,0.007233239,0,0.311992695,0,0.0008338,0.000860818,0.001190715,0,0.009519985,0,0.011488462,2.35E-05,0.003103011,0.02093781,0,0.112399493,0.000320267,0,0.000399652,0.034561888,0.004919999,0.005046839,0,0.00292398,0.000108771,0.000491227,0.000195398,0,0.00177114,4.79E-05,0.000469451,1.83E-05,0.002462254,0,0,0.000211537,0,0.006023703,0,0.005208144,0.003255504,0,0.004900623,9.72E-05,0.000892468,0.005057107,0.00221453,0,0.001299253,0.014438198,0.000266927,0.000108779,7.37E-05,0,0.00826148,0.001006082,0.004957154,0.001025928,0,0,0.00016444,0,0.018086075,0,0.000238545,0,0.002800548,0,0,0.024659585,0.000139901,0.000167761,0,9.71E-05,0.018760926,0,3.20E-05,0,9.03E-05,2.01E-05,0,0,0,0,0,0,0,0.000570913,0,0,0,0,6.39E-05,0,0,0.00034634,0,0.000569027,0,0.041386001,0.004010029,5.50E-05,0.000229967,0,0,0,0.000111357,0,0.00314488,0,0.000228707,0,0,0.000473238,0,0,0.000137724,0,0,0.004203444,0,0.000116075,0.00056885,0,0,0.001161709,5.92E-05,0.000278779,0.000758652,0,0.000395755,0.000428983,0.007582879,0,0,0,0.001092403,0.001792169,3.47E-05,0.018075249,0,1
SAMEA104142275,0.000323596,0,0,0,0.087524551,6.97E-05,0.001214983,0.171625971,0,0,0,0.000157342,0,0,0.00031214,0,0,0,0.000183095,0,0.001394105,0,0,0,0,0,0.000143789,0,0.007566328,0,0.000359506,0.005732756,0,7.69E-05,0,0,0,1.71E-05,0,0.164701802,0.003848568,0.00046601,1.01E-05,0.000209376,0.00296704,0,0,8.58E-05,0.001165712,0,0,0,0,0,0,3.57E-05,0,0.000964997,4.16E-05,0,0,0.008762971,0,0,0,0,0.060712793,0.196504563,0,0.000527305,0,0,0.143427942,0,0,1.51E-05,0,0,0,0,0,0,0,0,0,0,0,0.000770655,9.31E-05,3.38E-05,0.056440217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007540214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000832326,0,7.51E-05,0,0,0,0,0,0,0,0,0,0,0,0.000140206,0,0.001228076,0.003060304,7.77E-05,0,0.000127374,0,0,0.000389279,0,0,0.00019812,0,9.10E-05,0.001431519,0.000884405,0.000284019,0,0,5.61E-05,6.99E-05,0,0.000317743,0,1
